id,data,consumo,potencia,tempo_ligado
12,2023-10-15,9.07,3558.43,4 horas 51 minutos
12,2023-10-16,11.62,2335.35,1 horas 14 minutos
12,2023-10-17,5.75,2451.29,2 horas 36 minutos
12,2023-10-18,14.9,3747.98,4 horas 38 minutos
12,2023-10-19,8.65,3688.13,4 horas 15 minutos
12,2023-10-20,7.54,2249.38,4 horas 51 minutos
12,2023-10-21,8.43,2188.72,3 horas 33 minutos
12,2023-10-22,13.57,3469.97,2 horas 20 minutos
12,2023-10-23,12.44,3321.55,1 horas 27 minutos
12,2023-10-24,13.45,2158.83,4 horas 23 minutos
12,2023-10-25,12.45,3876.81,3 horas 28 minutos
12,2023-10-26,12.35,3858.94,3 horas 56 minutos
12,2023-10-27,6.87,2571.42,3 horas 4 minutos
12,2023-10-28,14.85,3267.72,4 horas 57 minutos
12,2023-10-29,10.74,2681.04,1 horas 11 minutos
12,2023-10-30,12.25,2443.25,3 horas 31 minutos
12,2023-10-31,11.53,2313.68,2 horas 58 minutos
12,2023-11-01,5.04,2943.7,2 horas 59 minutos
12,2023-11-02,9.7,2696.4,2 horas 36 minutos
12,2023-11-03,8.7,3444.01,1 horas 55 minutos
12,2023-11-04,12.04,2592.67,4 horas 24 minutos
12,2023-11-05,9.89,2635.48,1 horas 27 minutos
12,2023-11-06,5.34,2692.73,3 horas 21 minutos
12,2023-11-07,10.73,2630.85,1 horas 10 minutos
12,2023-11-08,7.9,3813.95,1 horas 10 minutos
12,2023-11-09,9.24,2170.8,3 horas 47 minutos
12,2023-11-10,14.14,3427.42,3 horas 0 minutos
12,2023-11-11,11.6,2170.51,1 horas 46 minutos
12,2023-11-12,12.36,3923.0,3 horas 26 minutos
12,2023-11-13,5.06,3292.38,3 horas 0 minutos
12,2023-11-14,7.67,2587.74,3 horas 8 minutos
12,2023-11-15,10.27,3146.62,4 horas 30 minutos
12,2023-11-16,11.34,2847.91,2 horas 2 minutos
12,2023-11-17,8.5,3713.19,4 horas 54 minutos
12,2023-11-18,8.04,2213.24,4 horas 10 minutos
12,2023-11-19,7.99,3941.65,1 horas 42 minutos
12,2023-11-20,14.05,2349.43,2 horas 7 minutos
12,2023-11-21,13.42,3605.56,3 horas 11 minutos
12,2023-11-22,5.58,2355.98,4 horas 21 minutos
12,2023-11-23,9.35,2290.66,1 horas 12 minutos
12,2023-11-24,6.18,3227.93,1 horas 17 minutos
12,2023-11-25,12.63,2799.1,2 horas 18 minutos
12,2023-11-26,8.88,3610.45,4 horas 56 minutos
12,2023-11-27,8.52,2215.2,3 horas 31 minutos
12,2023-11-28,14.79,2404.88,1 horas 25 minutos
12,2023-11-29,6.04,3111.27,3 horas 36 minutos
12,2023-11-30,14.62,2348.17,4 horas 41 minutos
12,2023-12-01,14.41,3782.89,4 horas 25 minutos
12,2023-12-02,12.68,2544.36,2 horas 6 minutos
12,2023-12-03,5.82,2527.15,3 horas 53 minutos
12,2023-12-04,10.73,3044.24,1 horas 13 minutos
12,2023-12-05,12.78,2001.21,4 horas 41 minutos
12,2023-12-06,7.16,3607.21,1 horas 46 minutos
12,2023-12-07,14.73,2302.74,4 horas 45 minutos
12,2023-12-08,12.09,2150.41,4 horas 29 minutos
12,2023-12-09,9.32,3867.47,4 horas 22 minutos
12,2023-12-10,10.36,2093.55,2 horas 7 minutos
12,2023-12-11,6.78,3815.73,1 horas 32 minutos
12,2023-12-12,14.13,3525.46,4 horas 38 minutos
12,2023-12-13,10.43,3451.09,3 horas 46 minutos
12,2023-12-14,9.63,2612.72,3 horas 58 minutos
12,2023-12-15,6.05,2346.54,2 horas 34 minutos
12,2023-12-16,11.99,2179.76,1 horas 22 minutos
12,2023-12-17,5.61,2534.82,1 horas 34 minutos
12,2023-12-18,12.54,3196.94,3 horas 37 minutos
12,2023-12-19,14.57,3642.78,1 horas 12 minutos
12,2023-12-20,9.98,2458.49,1 horas 5 minutos
12,2023-12-21,10.76,3203.91,1 horas 36 minutos
12,2023-12-22,5.81,3755.98,1 horas 55 minutos
12,2023-12-23,13.13,3493.08,3 horas 19 minutos
12,2023-12-24,14.72,3761.97,1 horas 1 minutos
12,2023-12-25,14.34,3164.26,4 horas 2 minutos
12,2023-12-26,7.53,3616.38,4 horas 33 minutos
12,2023-12-27,9.46,2283.47,2 horas 43 minutos
12,2023-12-28,10.68,3794.37,1 horas 41 minutos
12,2023-12-29,12.0,2480.41,4 horas 20 minutos
12,2023-12-30,5.49,2170.74,2 horas 39 minutos
12,2023-12-31,7.01,3885.59,1 horas 27 minutos
13,2023-01-01,8.03,2913.83,2 horas 14 minutos
13,2023-01-02,11.4,3846.15,3 horas 51 minutos
13,2023-01-03,14.0,3910.93,2 horas 55 minutos
13,2023-01-04,11.4,3868.6,2 horas 30 minutos
13,2023-01-05,8.08,3320.21,1 horas 50 minutos
13,2023-01-06,14.22,3543.64,1 horas 55 minutos
13,2023-01-07,14.67,3395.63,1 horas 8 minutos
13,2023-01-08,13.14,2181.5,3 horas 16 minutos
13,2023-01-09,10.18,3269.34,2 horas 32 minutos
13,2023-01-10,6.17,3906.36,1 horas 57 minutos
13,2023-01-11,6.72,2439.63,2 horas 41 minutos
13,2023-01-12,14.0,2102.86,3 horas 2 minutos
13,2023-01-13,9.5,2076.1,2 horas 14 minutos
13,2023-01-14,5.39,3487.19,4 horas 22 minutos
13,2023-01-15,9.32,3667.27,2 horas 25 minutos
13,2023-01-16,6.85,3665.09,1 horas 28 minutos
13,2023-01-17,5.97,3328.45,2 horas 2 minutos
13,2023-01-18,8.87,2621.88,3 horas 16 minutos
13,2023-01-19,13.34,3352.61,2 horas 53 minutos
13,2023-01-20,12.39,3764.09,2 horas 34 minutos
13,2023-01-21,8.29,3615.79,4 horas 25 minutos
13,2023-01-22,14.39,2441.6,1 horas 49 minutos
13,2023-01-23,13.79,3750.28,4 horas 20 minutos
13,2023-01-24,14.39,2818.96,4 horas 5 minutos
13,2023-01-25,13.73,3363.9,4 horas 22 minutos
13,2023-01-26,11.52,2822.97,4 horas 49 minutos
13,2023-01-27,9.38,3664.82,2 horas 37 minutos
13,2023-01-28,9.44,3746.23,4 horas 45 minutos
13,2023-01-29,11.46,3544.97,4 horas 55 minutos
13,2023-01-30,9.68,3215.94,3 horas 8 minutos
13,2023-01-31,7.61,3712.59,4 horas 55 minutos
13,2023-02-01,12.62,2024.7,1 horas 6 minutos
13,2023-02-02,13.38,2285.27,1 horas 2 minutos
13,2023-02-03,6.6,2957.09,2 horas 12 minutos
13,2023-02-04,9.24,2187.69,1 horas 2 minutos
13,2023-02-05,12.41,3323.51,2 horas 19 minutos
13,2023-02-06,12.06,3944.69,3 horas 12 minutos
13,2023-02-07,7.14,2698.4,3 horas 40 minutos
13,2023-02-08,9.86,2194.79,1 horas 45 minutos
13,2023-02-09,10.14,2961.89,2 horas 44 minutos
13,2023-02-10,13.33,3040.68,3 horas 39 minutos
13,2023-02-11,12.01,3985.77,3 horas 59 minutos
13,2023-02-12,12.32,2389.16,2 horas 9 minutos
13,2023-02-13,14.47,3140.49,4 horas 28 minutos
13,2023-02-14,11.08,2084.91,1 horas 50 minutos
13,2023-02-15,12.49,2601.55,3 horas 30 minutos
13,2023-02-16,10.3,3578.2,3 horas 54 minutos
13,2023-02-17,12.7,2692.35,1 horas 39 minutos
13,2023-02-18,7.88,3942.26,3 horas 31 minutos
13,2023-02-19,5.41,3496.17,1 horas 30 minutos
13,2023-02-20,12.15,3889.76,1 horas 29 minutos
13,2023-02-21,14.93,3341.79,2 horas 31 minutos
13,2023-02-22,13.28,3183.02,1 horas 30 minutos
13,2023-02-23,9.63,2534.27,4 horas 4 minutos
13,2023-02-24,14.86,2581.42,1 horas 29 minutos
13,2023-02-25,7.3,2342.68,3 horas 29 minutos
13,2023-02-26,6.41,3055.58,4 horas 15 minutos
13,2023-02-27,13.01,3003.11,2 horas 10 minutos
13,2023-02-28,5.72,2286.34,1 horas 19 minutos
13,2023-03-01,13.54,2472.27,3 horas 25 minutos
13,2023-03-02,8.09,2307.72,3 horas 46 minutos
13,2023-03-03,14.16,3597.69,2 horas 28 minutos
13,2023-03-04,10.77,3150.06,4 horas 6 minutos
13,2023-03-05,5.1,2132.7,3 horas 8 minutos
13,2023-03-06,5.13,3160.28,2 horas 10 minutos
13,2023-03-07,8.88,2747.49,4 horas 47 minutos
13,2023-03-08,12.72,2786.24,2 horas 48 minutos
13,2023-03-09,6.29,3399.14,4 horas 6 minutos
13,2023-03-10,10.91,2389.75,2 horas 13 minutos
13,2023-03-11,11.0,2446.21,4 horas 58 minutos
13,2023-03-12,10.74,3255.2,3 horas 45 minutos
13,2023-03-13,12.76,2633.8,2 horas 17 minutos
13,2023-03-14,6.62,3594.45,1 horas 17 minutos
13,2023-03-15,14.48,3766.34,4 horas 59 minutos
13,2023-03-16,12.36,3455.59,1 horas 5 minutos
13,2023-03-17,8.17,3058.6,2 horas 1 minutos
13,2023-03-18,11.14,3102.17,3 horas 34 minutos
13,2023-03-19,5.51,2137.67,4 horas 7 minutos
13,2023-03-20,10.62,2570.62,2 horas 40 minutos
13,2023-03-21,13.75,2778.53,4 horas 8 minutos
13,2023-03-22,6.99,3070.52,4 horas 20 minutos
13,2023-03-23,13.02,3755.0,1 horas 44 minutos
13,2023-03-24,5.21,2189.24,3 horas 27 minutos
13,2023-03-25,6.38,2382.17,4 horas 23 minutos
13,2023-03-26,11.83,3583.88,3 horas 42 minutos
13,2023-03-27,12.73,3607.93,4 horas 59 minutos
13,2023-03-28,8.76,3451.44,4 horas 48 minutos
13,2023-03-29,9.62,2948.12,2 horas 33 minutos
13,2023-03-30,10.01,3126.71,2 horas 1 minutos
13,2023-03-31,12.93,3969.98,1 horas 26 minutos
13,2023-04-01,8.53,3368.41,2 horas 47 minutos
13,2023-04-02,8.85,3653.26,4 horas 5 minutos
13,2023-04-03,14.7,3974.4,4 horas 12 minutos
13,2023-04-04,12.8,3353.49,3 horas 50 minutos
13,2023-04-05,8.39,3814.76,2 horas 34 minutos
13,2023-04-06,14.74,3209.75,3 horas 58 minutos
13,2023-04-07,10.3,2331.36,2 horas 43 minutos
13,2023-04-08,11.46,3847.9,3 horas 15 minutos
13,2023-04-09,10.35,3599.55,4 horas 14 minutos
13,2023-04-10,9.7,3786.96,1 horas 12 minutos
13,2023-04-11,13.72,2109.8,3 horas 52 minutos
13,2023-04-12,8.27,3744.49,4 horas 48 minutos
13,2023-04-13,7.11,2245.46,1 horas 19 minutos
13,2023-04-14,7.31,2057.96,3 horas 57 minutos
13,2023-04-15,8.01,3329.44,4 horas 55 minutos
13,2023-04-16,6.03,3662.46,1 horas 12 minutos
13,2023-04-17,10.02,2679.85,2 horas 1 minutos
13,2023-04-18,12.53,2217.23,4 horas 58 minutos
13,2023-04-19,5.06,2335.29,3 horas 58 minutos
13,2023-04-20,14.39,3019.65,3 horas 58 minutos
13,2023-04-21,10.29,3902.33,2 horas 54 minutos
13,2023-04-22,5.3,3169.28,4 horas 26 minutos
13,2023-04-23,10.52,3944.06,3 horas 6 minutos
13,2023-04-24,13.38,2973.09,4 horas 16 minutos
13,2023-04-25,13.47,3628.28,2 horas 0 minutos
13,2023-04-26,14.48,2006.5,1 horas 16 minutos
13,2023-04-27,5.86,3153.18,1 horas 17 minutos
13,2023-04-28,10.06,2044.03,1 horas 33 minutos
13,2023-04-29,6.3,2160.9,2 horas 45 minutos
13,2023-04-30,10.34,2382.72,1 horas 40 minutos
13,2023-05-01,8.17,3540.71,2 horas 35 minutos
13,2023-05-02,6.4,2994.77,3 horas 57 minutos
13,2023-05-03,14.01,3354.38,3 horas 29 minutos
13,2023-05-04,9.24,3818.68,2 horas 6 minutos
13,2023-05-05,8.87,3726.46,4 horas 48 minutos
13,2023-05-06,5.44,2119.66,2 horas 55 minutos
13,2023-05-07,10.39,2377.06,1 horas 3 minutos
13,2023-05-08,13.08,2896.95,4 horas 50 minutos
13,2023-05-09,9.04,3211.27,3 horas 40 minutos
13,2023-05-10,8.88,2929.98,1 horas 39 minutos
13,2023-05-11,7.63,3829.73,3 horas 46 minutos
13,2023-05-12,8.87,3149.0,3 horas 47 minutos
13,2023-05-13,14.87,2092.63,3 horas 56 minutos
13,2023-05-14,12.47,2859.29,4 horas 5 minutos
13,2023-05-15,14.34,3468.08,3 horas 54 minutos
13,2023-05-16,13.26,3856.59,4 horas 48 minutos
13,2023-05-17,7.52,2826.7,1 horas 2 minutos
13,2023-05-18,13.71,3219.02,3 horas 5 minutos
13,2023-05-19,8.37,2311.79,1 horas 15 minutos
13,2023-05-20,11.59,2149.82,3 horas 44 minutos
13,2023-05-21,6.24,3133.28,1 horas 6 minutos
13,2023-05-22,13.17,3107.28,4 horas 42 minutos
13,2023-05-23,9.31,2114.52,1 horas 48 minutos
13,2023-05-24,12.4,2933.63,1 horas 48 minutos
13,2023-05-25,7.36,2295.3,1 horas 32 minutos
13,2023-05-26,7.31,2126.79,2 horas 19 minutos
13,2023-05-27,11.37,2677.51,1 horas 28 minutos
13,2023-05-28,10.35,3152.29,2 horas 11 minutos
13,2023-05-29,10.36,3184.63,3 horas 1 minutos
13,2023-05-30,6.97,2325.63,2 horas 18 minutos
13,2023-05-31,5.88,3135.08,4 horas 44 minutos
13,2023-06-01,12.64,2091.87,4 horas 12 minutos
13,2023-06-02,6.69,2353.27,4 horas 30 minutos
13,2023-06-03,8.49,2285.35,2 horas 3 minutos
13,2023-06-04,14.46,3306.06,2 horas 20 minutos
13,2023-06-05,10.65,3121.92,2 horas 21 minutos
13,2023-06-06,9.71,3236.62,1 horas 17 minutos
13,2023-06-07,9.25,3467.1,1 horas 23 minutos
13,2023-06-08,5.59,2424.28,2 horas 54 minutos
13,2023-06-09,10.57,2761.69,3 horas 52 minutos
13,2023-06-10,14.52,3370.9,1 horas 30 minutos
13,2023-06-11,14.34,3647.21,1 horas 11 minutos
13,2023-06-12,7.96,2011.16,3 horas 42 minutos
13,2023-06-13,9.39,2221.65,3 horas 0 minutos
13,2023-06-14,12.76,2116.5,2 horas 44 minutos
13,2023-06-15,14.87,3101.66,2 horas 52 minutos
13,2023-06-16,12.4,2043.45,4 horas 26 minutos
13,2023-06-17,9.93,2098.98,2 horas 23 minutos
13,2023-06-18,13.97,3994.26,3 horas 21 minutos
13,2023-06-19,8.51,3430.79,1 horas 27 minutos
13,2023-06-20,6.18,2187.67,4 horas 46 minutos
13,2023-06-21,10.71,2403.73,1 horas 42 minutos
13,2023-06-22,11.64,2152.59,2 horas 38 minutos
13,2023-06-23,13.86,3764.68,4 horas 47 minutos
13,2023-06-24,11.21,3325.89,2 horas 32 minutos
13,2023-06-25,11.33,2116.49,3 horas 8 minutos
13,2023-06-26,5.22,3608.58,3 horas 29 minutos
13,2023-06-27,9.35,2708.37,1 horas 31 minutos
13,2023-06-28,13.1,3355.01,1 horas 14 minutos
13,2023-06-29,5.79,3323.69,3 horas 14 minutos
13,2023-06-30,11.59,2609.97,3 horas 58 minutos
13,2023-07-01,9.48,3880.85,2 horas 17 minutos
13,2023-07-02,7.61,3454.16,3 horas 40 minutos
13,2023-07-03,7.35,2211.14,3 horas 3 minutos
13,2023-07-04,13.49,3983.41,1 horas 40 minutos
13,2023-07-05,5.88,2702.67,2 horas 31 minutos
13,2023-07-06,14.18,2854.38,4 horas 47 minutos
13,2023-07-07,12.96,2307.79,4 horas 22 minutos
13,2023-07-08,5.41,3375.59,1 horas 17 minutos
13,2023-07-09,7.32,3469.99,2 horas 30 minutos
13,2023-07-10,5.44,3165.36,4 horas 47 minutos
13,2023-07-11,8.06,2464.48,3 horas 4 minutos
13,2023-07-12,10.26,2267.45,3 horas 12 minutos
13,2023-07-13,7.12,2045.25,1 horas 59 minutos
13,2023-07-14,12.82,3326.69,3 horas 3 minutos
13,2023-07-15,7.46,3652.63,4 horas 50 minutos
13,2023-07-16,12.11,2932.17,1 horas 19 minutos
13,2023-07-17,5.74,2414.78,1 horas 36 minutos
13,2023-07-18,6.46,2313.15,3 horas 24 minutos
13,2023-07-19,14.8,3242.12,1 horas 52 minutos
13,2023-07-20,12.33,3082.13,4 horas 18 minutos
13,2023-07-21,13.05,3492.7,2 horas 53 minutos
13,2023-07-22,11.96,2780.46,3 horas 16 minutos
13,2023-07-23,6.1,2477.69,1 horas 51 minutos
13,2023-07-24,14.01,2871.35,2 horas 11 minutos
13,2023-07-25,13.81,3825.31,2 horas 57 minutos
13,2023-07-26,11.12,3898.26,2 horas 32 minutos
13,2023-07-27,8.35,3784.22,3 horas 0 minutos
13,2023-07-28,10.65,2492.69,1 horas 18 minutos
13,2023-07-29,8.42,2124.31,3 horas 23 minutos
13,2023-07-30,14.47,2043.56,3 horas 29 minutos
13,2023-07-31,12.68,3832.56,2 horas 24 minutos
13,2023-08-01,6.47,2068.82,2 horas 47 minutos
13,2023-08-02,8.1,2679.48,2 horas 25 minutos
13,2023-08-03,9.87,3267.65,4 horas 44 minutos
13,2023-08-04,10.57,3465.49,3 horas 51 minutos
13,2023-08-05,6.05,3264.41,4 horas 46 minutos
13,2023-08-06,13.98,3400.35,3 horas 40 minutos
13,2023-08-07,9.2,3509.98,2 horas 23 minutos
13,2023-08-08,9.87,3567.15,1 horas 26 minutos
13,2023-08-09,10.65,3608.34,2 horas 35 minutos
13,2023-08-10,6.62,2678.83,1 horas 32 minutos
13,2023-08-11,10.43,2754.37,2 horas 54 minutos
13,2023-08-12,6.47,3232.44,3 horas 14 minutos
13,2023-08-13,11.51,2008.18,2 horas 55 minutos
13,2023-08-14,8.51,3944.18,1 horas 4 minutos
13,2023-08-15,9.03,2650.28,1 horas 50 minutos
13,2023-08-16,14.88,3314.26,4 horas 9 minutos
13,2023-08-17,11.28,3629.79,3 horas 13 minutos
13,2023-08-18,13.74,3289.29,3 horas 56 minutos
13,2023-08-19,14.11,2814.23,4 horas 28 minutos
13,2023-08-20,10.9,2054.12,3 horas 43 minutos
13,2023-08-21,9.74,2872.18,4 horas 26 minutos
13,2023-08-22,14.6,2262.6,4 horas 37 minutos
13,2023-08-23,9.87,2685.36,4 horas 44 minutos
13,2023-08-24,13.36,3951.44,2 horas 39 minutos
13,2023-08-25,11.44,2809.55,3 horas 44 minutos
13,2023-08-26,6.85,3695.08,4 horas 30 minutos
13,2023-08-27,5.75,3812.62,2 horas 7 minutos
13,2023-08-28,5.8,3853.62,3 horas 4 minutos
13,2023-08-29,14.27,3543.9,3 horas 24 minutos
13,2023-08-30,7.57,2383.14,1 horas 33 minutos
13,2023-08-31,12.7,2309.14,3 horas 32 minutos
13,2023-09-01,14.81,3968.26,1 horas 36 minutos
13,2023-09-02,5.13,3846.13,1 horas 10 minutos
13,2023-09-03,10.41,2949.89,2 horas 0 minutos
13,2023-09-04,6.95,2395.4,2 horas 48 minutos
13,2023-09-05,8.14,3934.13,4 horas 7 minutos
13,2023-09-06,10.27,2696.01,3 horas 36 minutos
13,2023-09-07,6.97,3612.5,3 horas 58 minutos
13,2023-09-08,13.57,3001.57,3 horas 56 minutos
13,2023-09-09,8.22,2835.52,2 horas 25 minutos
13,2023-09-10,11.83,3594.21,2 horas 57 minutos
13,2023-09-11,9.28,2874.56,3 horas 33 minutos
13,2023-09-12,6.92,2846.11,2 horas 12 minutos
13,2023-09-13,9.2,2679.74,2 horas 55 minutos
13,2023-09-14,14.89,3687.19,1 horas 23 minutos
13,2023-09-15,8.3,2522.24,3 horas 55 minutos
13,2023-09-16,6.27,3572.66,2 horas 38 minutos
13,2023-09-17,13.1,2591.17,1 horas 46 minutos
13,2023-09-18,13.04,3294.1,3 horas 44 minutos
13,2023-09-19,9.92,3206.06,2 horas 42 minutos
13,2023-09-20,9.78,2090.18,1 horas 20 minutos
13,2023-09-21,5.95,2750.83,3 horas 17 minutos
13,2023-09-22,9.44,2101.44,4 horas 34 minutos
13,2023-09-23,11.24,2495.71,4 horas 23 minutos
13,2023-09-24,6.44,3326.07,4 horas 55 minutos
13,2023-09-25,11.27,3467.8,2 horas 30 minutos
13,2023-09-26,12.41,3835.39,4 horas 49 minutos
13,2023-09-27,9.51,2275.71,3 horas 7 minutos
13,2023-09-28,6.34,3700.5,4 horas 35 minutos
13,2023-09-29,8.31,3011.17,3 horas 11 minutos
13,2023-09-30,5.41,3352.16,4 horas 22 minutos
13,2023-10-01,10.03,3298.93,3 horas 43 minutos
13,2023-10-02,5.75,2843.38,2 horas 11 minutos
13,2023-10-03,8.07,3457.99,4 horas 9 minutos
13,2023-10-04,11.27,2788.64,3 horas 58 minutos
13,2023-10-05,6.16,3726.29,2 horas 27 minutos
13,2023-10-06,8.98,2200.19,1 horas 34 minutos
13,2023-10-07,7.86,3077.98,3 horas 39 minutos
13,2023-10-08,14.25,3986.94,2 horas 33 minutos
13,2023-10-09,12.66,2472.01,3 horas 18 minutos
13,2023-10-10,10.76,2549.2,4 horas 28 minutos
13,2023-10-11,13.94,2363.51,1 horas 24 minutos
13,2023-10-12,7.42,3079.33,2 horas 59 minutos
13,2023-10-13,11.49,3727.95,4 horas 8 minutos
13,2023-10-14,9.51,2135.95,3 horas 5 minutos
13,2023-10-15,13.66,2370.01,3 horas 48 minutos
13,2023-10-16,8.2,3863.19,1 horas 55 minutos
13,2023-10-17,9.59,3810.45,3 horas 55 minutos
13,2023-10-18,10.55,2828.74,1 horas 32 minutos
13,2023-10-19,8.7,3085.37,3 horas 9 minutos
13,2023-10-20,13.39,2704.68,1 horas 48 minutos
13,2023-10-21,8.88,2921.84,1 horas 53 minutos
13,2023-10-22,9.75,3298.73,1 horas 13 minutos
13,2023-10-23,8.33,3894.39,1 horas 43 minutos
13,2023-10-24,14.27,2464.79,1 horas 46 minutos
13,2023-10-25,13.54,2967.2,1 horas 32 minutos
13,2023-10-26,13.38,2597.49,4 horas 35 minutos
13,2023-10-27,10.71,3053.4,1 horas 32 minutos
13,2023-10-28,5.36,2279.27,4 horas 42 minutos
13,2023-10-29,5.24,3266.64,1 horas 41 minutos
13,2023-10-30,6.17,2390.33,4 horas 33 minutos
13,2023-10-31,11.77,3270.05,3 horas 11 minutos
13,2023-11-01,12.67,2254.61,4 horas 7 minutos
13,2023-11-02,12.48,3776.27,4 horas 54 minutos
13,2023-11-03,9.09,3559.99,2 horas 35 minutos
13,2023-11-04,8.44,2219.2,3 horas 9 minutos
13,2023-11-05,5.45,3232.91,3 horas 38 minutos
13,2023-11-06,7.44,3930.21,4 horas 11 minutos
13,2023-11-07,12.51,3860.8,4 horas 17 minutos
13,2023-11-08,5.2,3380.24,4 horas 43 minutos
13,2023-11-09,13.43,3976.83,1 horas 6 minutos
13,2023-11-10,14.71,3760.22,3 horas 10 minutos
13,2023-11-11,7.57,3945.9,4 horas 28 minutos
13,2023-11-12,8.45,2532.03,3 horas 32 minutos
13,2023-11-13,8.9,3428.94,4 horas 31 minutos
13,2023-11-14,14.59,3794.4,3 horas 52 minutos
13,2023-11-15,7.15,3083.01,4 horas 37 minutos
13,2023-11-16,7.0,2438.99,2 horas 33 minutos
13,2023-11-17,12.86,3499.51,4 horas 34 minutos
13,2023-11-18,9.33,2946.72,4 horas 33 minutos
13,2023-11-19,11.0,2404.4,4 horas 28 minutos
13,2023-11-20,10.15,2203.74,2 horas 48 minutos
13,2023-11-21,14.17,2468.01,4 horas 30 minutos
13,2023-11-22,8.75,3475.46,2 horas 28 minutos
13,2023-11-23,14.93,2098.45,4 horas 36 minutos
13,2023-11-24,9.81,2791.96,3 horas 49 minutos
13,2023-11-25,14.18,2205.45,4 horas 34 minutos
13,2023-11-26,8.0,2529.39,3 horas 38 minutos
13,2023-11-27,11.41,3010.93,1 horas 20 minutos
13,2023-11-28,14.35,2424.09,3 horas 7 minutos
13,2023-11-29,10.54,2618.97,2 horas 36 minutos
13,2023-11-30,6.04,2471.14,3 horas 48 minutos
13,2023-12-01,5.37,2027.99,2 horas 14 minutos
13,2023-12-02,9.41,2693.6,4 horas 22 minutos
13,2023-12-03,8.14,3143.87,3 horas 25 minutos
13,2023-12-04,13.61,2883.46,3 horas 47 minutos
13,2023-12-05,8.22,3443.73,1 horas 50 minutos
13,2023-12-06,13.96,2934.38,2 horas 31 minutos
13,2023-12-07,8.57,2352.96,3 horas 59 minutos
13,2023-12-08,10.97,2901.85,1 horas 1 minutos
13,2023-12-09,8.35,3054.18,4 horas 59 minutos
13,2023-12-10,9.67,2095.16,4 horas 19 minutos
13,2023-12-11,7.9,3419.64,2 horas 2 minutos
13,2023-12-12,11.4,3841.76,2 horas 16 minutos
13,2023-12-13,6.71,3472.48,3 horas 44 minutos
13,2023-12-14,13.72,2245.28,1 horas 18 minutos
13,2023-12-15,5.06,3277.25,4 horas 48 minutos
13,2023-12-16,5.1,3144.61,3 horas 34 minutos
13,2023-12-17,10.36,2965.4,4 horas 7 minutos
13,2023-12-18,6.67,3842.01,1 horas 52 minutos
13,2023-12-19,13.45,3278.37,2 horas 20 minutos
13,2023-12-20,5.06,2572.58,3 horas 5 minutos
13,2023-12-21,5.15,2927.46,4 horas 33 minutos
13,2023-12-22,6.28,3990.41,1 horas 30 minutos
13,2023-12-23,9.63,3365.5,2 horas 22 minutos
13,2023-12-24,10.18,3019.27,4 horas 30 minutos
13,2023-12-25,6.81,3255.31,4 horas 13 minutos
13,2023-12-26,6.54,2572.59,2 horas 2 minutos
13,2023-12-27,7.47,2518.65,4 horas 32 minutos
13,2023-12-28,13.82,3463.06,1 horas 29 minutos
13,2023-12-29,10.78,2501.58,2 horas 41 minutos
13,2023-12-30,14.46,2523.53,3 horas 5 minutos
13,2023-12-31,10.77,2508.11,1 horas 30 minutos
14,2023-01-01,13.22,2970.93,4 horas 2 minutos
14,2023-01-02,9.05,3721.65,2 horas 29 minutos
14,2023-01-03,14.44,2211.01,4 horas 33 minutos
14,2023-01-04,13.53,3226.99,1 horas 6 minutos
14,2023-01-05,10.75,2275.79,1 horas 13 minutos
14,2023-01-06,8.43,3368.94,1 horas 10 minutos
14,2023-01-07,5.77,3184.0,3 horas 28 minutos
14,2023-01-08,9.6,3567.41,3 horas 48 minutos
14,2023-01-09,10.17,2414.94,2 horas 20 minutos
14,2023-01-10,13.85,2925.14,3 horas 17 minutos
14,2023-01-11,13.94,2339.86,4 horas 16 minutos
14,2023-01-12,9.03,2193.55,4 horas 29 minutos
14,2023-01-13,6.19,3811.03,4 horas 16 minutos
14,2023-01-14,5.77,3539.26,2 horas 4 minutos
14,2023-01-15,7.46,3686.99,3 horas 17 minutos
14,2023-01-16,8.22,3432.46,2 horas 9 minutos
14,2023-01-17,6.55,3245.54,3 horas 12 minutos
14,2023-01-18,13.92,3872.02,4 horas 1 minutos
14,2023-01-19,13.14,3092.53,3 horas 28 minutos
14,2023-01-20,10.28,3527.35,4 horas 35 minutos
14,2023-01-21,7.74,3514.27,1 horas 24 minutos
14,2023-01-22,11.37,3697.98,1 horas 30 minutos
14,2023-01-23,10.0,2638.08,3 horas 1 minutos
14,2023-01-24,9.65,2120.87,2 horas 13 minutos
14,2023-01-25,9.2,2430.7,2 horas 15 minutos
14,2023-01-26,12.85,3572.32,4 horas 42 minutos
14,2023-01-27,6.15,3073.54,1 horas 18 minutos
14,2023-01-28,12.77,2347.17,3 horas 53 minutos
14,2023-01-29,11.23,3375.59,4 horas 36 minutos
14,2023-01-30,14.86,2813.21,3 horas 37 minutos
14,2023-01-31,13.96,2329.44,3 horas 26 minutos
14,2023-02-01,7.48,3921.13,3 horas 21 minutos
14,2023-02-02,6.88,3161.6,3 horas 12 minutos
14,2023-02-03,9.82,3969.5,3 horas 4 minutos
14,2023-02-04,7.66,3366.32,1 horas 46 minutos
14,2023-02-05,7.58,3874.65,1 horas 37 minutos
14,2023-02-06,14.46,2014.69,1 horas 4 minutos
14,2023-02-07,9.53,2388.83,2 horas 18 minutos
14,2023-02-08,14.92,2954.99,1 horas 48 minutos
